auc
0.572367927269703
0.5866030632658357
0.47265520234636416
0.5106036869378332
0.5781579755914705
0.5963403098570603
0.6381722221262353
0.6323679599981225
0.5270309286681738
0.5832970057519389
0.5468286855027172
0.6079527253568523
0.6185969090608964
0.6795630941933443
0.6577431355359826
0.649189847942389
0.6234547980376446
0.5723849634410267
0.5843858945894549
0.559211760919863
0.5591980010553818
0.6253104519703181
0.5327812755746485
0.5335103332703806
0.6480826266181428
0.6479734135784139
0.5621168472527488
0.6281850809052456
0.5791062996469416
0.5836981021468288
0.5741882875279102
0.5819014742943858
0.5916587398755166
0.667518386200158
0.6195051418054807
0.5292670814036841
0.6632085725214414
0.5587162086942594
0.6168631002239714
0.5884408097474283
0.6051823985901765
0.575700810846935
0.5243574596611719
0.599748811405903
0.59224754273954
0.6563902148636361
0.5330845082912377
0.6185413419084924
0.6091459019248903
0.6348853987641447
0.5327669739652479
0.5750052827655198
0.5692237889240781
0.6003382946680451
0.6456443934107934
0.5922460716742364
0.5633150321847676
0.574872857788142
0.5615379942908566
0.5677643759275718
0.5251695032996511
0.6139619139957945
0.6242143919033339
0.6287042045491575
0.6324041466156806
0.6097234649620302
0.6031660074948527
0.5844095858159181
0.6045263943370724
0.6216333316289944
0.6626577429668733
0.5813680193834408
0.6453550381226502
0.5500732416599436
0.6032186045763794
0.5803422103497605
0.6357982313562809
0.5756960869204137
0.5719707587692429
0.6090870535231478
0.6031004351230562
0.517135386729697
0.5659874242135181
0.5766394536509467
0.5852178343182053
0.56820725108975
0.6686619368239206
0.5857528964247669
0.5176407490353399
0.5352504953260109
0.5467425661431591
0.535566730252518
0.6635568245083987
0.5705922161015771
0.5873907946115142
0.6498139549543983
0.5504946095380407
0.6157590850035357
0.6728599621524733
0.5868580515566467
