auc
0.6825436803182731
0.6241129208470536
0.5626916460550754
0.6342703851303342
0.5471034600595216
0.5794028137269451
0.6321063150861821
0.6206121746179923
0.52177706699929
0.6507912587297309
0.5891857074663661
0.6040100055172872
0.6036385194967766
0.6037346977832543
0.6551222711457942
0.6568471633825863
0.6246163363907491
0.60770700925374
0.5514955663197112
0.6226173810076158
0.5840107597336675
0.5465411467868184
0.6363080469931497
0.5902949276481844
0.5823943662352283
0.5659678488157232
0.5773908734090077
0.6259157758143528
0.5773138014070254
0.5980310426169557
0.6948954892025917
0.6059450377637938
0.555849293043749
0.589909492217025
0.5771858071750703
0.5603322365360718
0.5737609163834122
0.5797160754612688
0.5447127110600145
0.5777090879496936
0.6671281522522946
0.6194833166117569
0.592790809545625
0.6093546380549484
0.5649166262513123
0.5835626135249776
0.6348220798939586
0.6405142992600904
0.5837775021184479
0.5313419966933571
0.6838584054716041
0.6450286148424039
0.5837302024008661
0.6107192844104782
0.6181227715579665
0.641723540866704
0.5784243560183643
0.6515404226628694
0.564485151704472
0.5405649025820776
0.635533776775312
0.6171227840150885
0.6009118145488068
0.603323800244352
0.6938190280879039
0.6201016111562857
0.4961154259108903
0.5830083998196685
0.5545554209347086
0.5694446069625961
0.6696448113633988
0.5546424460342925
0.6034595370597725
0.5411573991695802
0.5757250133816137
0.5490044872539488
0.5726096405881245
0.5902065911012873
0.6073875700848048
0.609294720528873
0.6635871205997492
0.6422953066531281
0.6317881220049278
0.5992358518597503
0.6300181383762948
0.5805998533975733
0.5514107928601049
0.5645307641907743
0.6197912675606967
0.5822320141752447
0.5632633081908446
0.5852875878238155
0.5825806710139632
0.6418619074976082
0.5912147027126128
0.6424793843446357
0.6337138715666227
0.585178333049627
0.5709428932547428
0.5542758080325858
