test_acc,test_acc,test_auc,test_auc,positive_class_ratio,negative_class_ratio
mean,std,mean,std,mean,mean
0.7490740716457367,0.03504140435021763,0.8179188712522045,0.02277663197520441,0.41666666666666663,0.5833333333333333
0.6303703725337982,0.027149266544554625,0.48237037037037034,0.07953012785692483,0.33333333333333337,0.6666666666666667
0.842105257511139,0.06621476030898925,0.9002067183462531,0.05991673012047936,0.3233082706766917,0.6766917293233082
0.8960629820823669,0.03670787485756665,0.9781571815718155,0.01217952095207367,0.35433070866141725,0.6456692913385825
0.7040650486946106,0.03070832079160909,0.7194871794871796,0.053727893368462086,0.3658536585365853,0.6341463414634145
0.7522387981414795,0.05034471504691777,0.8880898876404494,0.04393289784676458,0.33582089552238814,0.6641791044776121
0.6900826573371888,0.019960575186323267,0.7465497076023391,0.05499940497643666,0.3719008264462809,0.6280991735537189
0.5075188010931015,0.02163242301165294,0.2666414141414141,0.05136714422875955,0.3383458646616541,0.6616541353383457
